country,indicator,date,year_week,value,source,url
Slovenia,Daily ICU occupancy,2020-06-24,2020-W26,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-25,2020-W26,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-26,2020-W26,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-27,2020-W26,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-28,2020-W26,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-29,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-06-30,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-01,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-02,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-03,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-04,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-05,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-06,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-07,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-08,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-09,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-10,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-11,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-12,2020-W28,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-13,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-14,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-15,2020-W29,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-16,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-17,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-18,2020-W29,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-19,2020-W29,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-20,2020-W30,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-21,2020-W30,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-22,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-23,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-24,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-25,2020-W30,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-26,2020-W30,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-27,2020-W31,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-28,2020-W31,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-29,2020-W31,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-30,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-07-31,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-01,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-02,2020-W31,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-03,2020-W32,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-04,2020-W32,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-05,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-06,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-07,2020-W32,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-08,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-09,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-10,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-11,2020-W33,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-12,2020-W33,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-13,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-14,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-15,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-16,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-17,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-18,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-19,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-20,2020-W34,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-21,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-22,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-23,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-24,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-25,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-26,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-27,2020-W35,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-28,2020-W35,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-29,2020-W35,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-30,2020-W35,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-08-31,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-01,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-02,2020-W36,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-03,2020-W36,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-04,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-05,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-06,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-07,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-08,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-09,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-10,2020-W37,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-11,2020-W37,6,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-12,2020-W37,6,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-13,2020-W37,7,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-14,2020-W38,9,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-15,2020-W38,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-16,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-17,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-18,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-19,2020-W38,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-20,2020-W38,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-21,2020-W39,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-22,2020-W39,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-23,2020-W39,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-24,2020-W39,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-25,2020-W39,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-26,2020-W39,17,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-27,2020-W39,17,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-28,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-29,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-09-30,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-01,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-02,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-03,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-04,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-05,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-06,2020-W41,20,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-07,2020-W41,22,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-08,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-09,2020-W41,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-10,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-11,2020-W41,27,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-12,2020-W42,26,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-13,2020-W42,31,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-14,2020-W42,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-15,2020-W42,40,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-16,2020-W42,43,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-17,2020-W42,44,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-18,2020-W42,50,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-19,2020-W43,56,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-20,2020-W43,55,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-21,2020-W43,55,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-22,2020-W43,62,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-23,2020-W43,65,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-24,2020-W43,66,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-25,2020-W43,73,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-26,2020-W44,82,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-27,2020-W44,88,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-28,2020-W44,102,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-29,2020-W44,119,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-30,2020-W44,128,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-10-31,2020-W44,125,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-01,2020-W44,133,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-02,2020-W45,142,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-03,2020-W45,148,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-04,2020-W45,157,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-05,2020-W45,168,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-06,2020-W45,168,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-07,2020-W45,178,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-08,2020-W45,179,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-09,2020-W46,193,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-10,2020-W46,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-11,2020-W46,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-12,2020-W46,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-13,2020-W46,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-14,2020-W46,205,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-15,2020-W46,201,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-16,2020-W47,209,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-17,2020-W47,210,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-18,2020-W47,212,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-19,2020-W47,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-20,2020-W47,199,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-21,2020-W47,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-22,2020-W47,197,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-23,2020-W48,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-24,2020-W48,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-25,2020-W48,203,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-26,2020-W48,212,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-27,2020-W48,198,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-28,2020-W48,191,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-29,2020-W48,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-11-30,2020-W49,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-01,2020-W49,208,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-02,2020-W49,197,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-03,2020-W49,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-04,2020-W49,199,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-05,2020-W49,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Daily ICU occupancy,2020-12-06,2020-W49,200,Country_Github,https://github.com/sledilnik/data
